Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword
A1890,data analytics course,162,4396,183.96,18,4,0.043,1054,20241118,hyderabad,tablet,data analytics online
A1891,data analytics course,138,4381,191.55,28,7,0.046,1756,20241101,hyderabad,tablet,data analytics training
A1892,data analytics course,177,3965,225.82,15,4,0.023,1530,22112024,hyderabad,mobile,online data analytics
A1893,data analytics course,159,3366,217.27,21,7,0.044,1515,20241117,hyderabad,tablet,online data analytics
A1894,data analytics course,111,4026,229.01,13,3,0.046,1438,20241101,hyderabad,desktop,learn data analytics
A1895,data analytics course,184,5560,189.14,14,6,0.046,1250,20241117,hyderabad,tablet,data analytics online
A1896,data analytics course,128,4500,188.21,10,3,0.046,1087,20241114,hyderabad,desktop,online data analytics
A1897,data analytics course,164,3851,219.15,22,6,0.049,1487,20241109,hyderabad,mobile,learn data analytics
A1898,data analytics course,120,3464,228.3,19,4,0.058,1426,22112024,hyderabad,tablet,online data analytics
A1899,data analytics course,89,3248,239.42,10,4,0.046,1505,20241111,hyderabad,mobile,learn data analytics
A1900,data analytics course,91,3721,231.45,24,6,0.06,1505,20241114,hyderabad,tablet,online data analytics
A1901,data analytics course,143,4143,191.68,20,5,0.035,1460,20241130,hyderabad,tablet,analytics for data
A1902,data analytics course,176,5768,238.94,14,8,0.045,1016,20241102,hyderbad,tablet,data analytics online
A1903,data analytics course,151,4408,214.29,20,5,0.033,1900,21112024,hyderabad,desktop,data analytics course
A1904,data analytics course,134,3623,221.65,19,5,0.047,1937,20241124,hyderabad,desktop,data analytics online
A1905,data analytics course,191,3057,223.28,27,6,0.031,1208,20241103,hyderbad,desktop,data analytics online
A1906,data analytics course,170,3144,215.57,21,3,0.031,1695,20241105,hyderabad,desktop,data analytics online
A1907,data analytics course,112,3989,228.74,10,8,0.046,1812,13112024,hyderabad,mobile,analytics for data
A1908,data analytics course,169,3619,246.66,28,3,0.018,1354,20241125,hyderabad,desktop,online data analytics
A1909,data analytics course,172,4696,242.17,26,3,0.017,1719,20241106,hyderabad,desktop,data analytics course
A1910,data analytics course,162,5684,219.08,30,7,0.046,1295,20241126,hyderabad,desktop,data analytics course
A1911,data analytics course,183,4197,243.19,29,8,0.046,1593,20241109,hyderabad,mobile,data analytics training
A1912,data analytics course,108,5949,184.25,23,8,0.074,1986,20241123,hyderabad,desktop,data analytics training
A1913,data analytics course,126,3784,215.57,24,5,0.046,1951,28112024,hyderbad,mobile,analytics for data
A1914,data analytics course,174,3570,222.65,25,3,0.017,1505,20241119,hyderabad,tablet,learn data analytics
A1915,data analytics course,122,4632,236.57,13,6,0.046,1001,20241115,hyderabad,desktop,data analytics course
A1916,data analytics course,191,3457,237.6,0,10,0.052,1505,20241105,hyderabad,desktop,data analytics course
A1917,data analytics course,122,4525,202.89,23,8,0.034,1499,22112024,hyderabad,tablet,data analytics training
A1918,data analytics course,175,4850,186.25,28,10,0.057,1978,20241118,hyderabad,desktop,analytics for data
A1919,data analytics course,123,4938,180.64,24,9,0.073,1746,21112024,hyderabad,tablet,data analytics course
A1920,data analytics course,135,5748,239.22,20,7,0.051,1222,20241121,hyderabad,tablet,analytics for data
A1921,data analytics course,0,4622,187.85,24,5,0.046,1998,11112024,hyderbad,tablet,analytics for data
A1922,data analytics course,90,5596,188.04,12,4,0.044,1505,20241117,hyderabad,mobile,online data analytics
A1923,data analytics course,0,5308,234.1,27,8,0.046,1150,20241116,hyderabad,tablet,analytics for data
A1924,data analytics course,89,3069,205.37,19,6,0.046,1518,20241128,hyderbad,desktop,data analytics online
A1925,data analytics course,0,4221,180.83,24,10,0.033,1082,20241113,hyderabad,tablet,learn data analytics
A1926,data analytics course,148,4514,203.54,23,3,0.047,1622,5112024,hyderabad,desktop,data analytics online
A1927,data analytics course,96,3468,228.41,16,9,0.094,1035,4112024,hyderabad,desktop,learn data analytics
A1928,data analytics course,126,3613,208.74,18,7,0.046,1106,20241106,hyderabad,desktop,learn data analytics
A1929,data analytics course,115,3234,227.77,30,3,0.026,1272,13112024,hyderabad,tablet,learn data analytics
A1930,data analytics course,135,5436,245.86,28,9,0.067,1453,20241103,hyderbad,desktop,data analytics online
A1931,data analytics course,158,4519,191.84,26,4,0.025,1505,20241129,hyderabad,desktop,data analytics online
A1932,data analytics course,80,3777,199.52,12,7,0.046,1694,20241122,hyderabad,desktop,learn data analytics
A1933,data analytics course,190,3461,205.22,28,10,0.046,1616,25112024,hyderabad,mobile,online data analytics
A1934,data analytics course,135,4575,241.92,10,5,0.046,1553,22112024,hyderabad,desktop,data analytics course
A1935,data analytics course,149,3471,242.14,23,4,0.027,1937,20241119,hyderabad,desktop,data analytics training
A1936,data analytics course,164,3115,232.62,10,0,0.046,1802,4112024,hyderabad,tablet,data analytics online
A1937,data analytics course,132,5428,180.73,10,7,0.039,1732,16112024,hyderabad,desktop,data analytics course
A1938,data analytics course,198,4499,245.24,27,7,0.035,1165,20241101,hyderabad,tablet,online data analytics
A1939,data analytics course,153,3285,226.26,12,7,0.046,1838,20241121,hyderbad,desktop,online data analytics
A1940,data analytics course,142,3431,235.09,19,0,0.046,1334,20241108,hyderabad,desktop,data analytics online
A1941,data analytics course,91,4600,194.14,19,7,0.077,1255,20241119,hyderabad,mobile,data analytics online
A1942,data analytics course,154,4804,190.98,21,3,0.019,1521,23112024,hyderabad,desktop,data analytics training
A1943,data analytics course,115,5472,230.29,26,4,0.046,1275,20241107,hyderbad,mobile,learn data analytics
A1944,data analytics course,86,5493,191.28,18,9,0.105,1204,20241120,hyderbad,tablet,data analytics course
A1945,data analytics course,116,3188,238.62,15,10,0.086,1429,14112024,hyderbad,tablet,online data analytics
A1946,data analytics course,144,3579,237.97,21,10,0.069,1155,20241102,hyderbad,desktop,data analytics course
A1947,data analytics course,101,4198,204.09,30,10,0.099,1642,20241121,hyderabad,desktop,data analytics training
A1948,data analytics course,116,4224,245.99,10,5,0.046,1054,20241105,hyderabad,tablet,data analytics online
A1949,data analytics course,187,3199,193.29,24,6,0.032,1430,20241120,hyderabad,tablet,online data analytics
A1950,data analytics course,114,4333,192.81,26,6,0.053,1722,8112024,hyderbad,tablet,data analytics training
A1951,data analytics course,141,3617,198.52,20,9,0.046,1858,21112024,hyderabad,desktop,data analytics course
A1952,data analytics course,167,5588,181.95,18,9,0.035,1505,20241123,hyderabad,tablet,data analytics training
A1953,data analytics course,186,4689,204.31,26,6,0.032,1936,20241121,hyderabad,desktop,data analytics online
A1954,data analytics course,0,4846,206.4,21,7,0.046,1526,28112024,hyderbad,mobile,data analytics online
A1955,data analytics course,136,3441,236.21,26,9,0.046,1461,20241115,hyderabad,desktop,learn data analytics
A1956,data analytics course,185,3719,245.91,17,9,0.049,1218,20241109,hyderbad,mobile,online data analytics
A1957,data analytics course,162,3337,200.94,11,9,0.056,1820,20241116,hyderbad,mobile,data analytics course
A1958,data analytics course,91,3694,234.02,23,5,0.055,1505,20241124,hyderabad,desktop,online data analytics
A1959,data analytics course,109,5641,224.36,30,4,0.037,1531,13112024,hyderabad,tablet,analytics for data
A1960,data analytics course,88,3992,195.38,14,4,0.046,1228,20241115,hyderbad,desktop,data analytics course
A1961,data analytics course,189,3411,205.26,28,7,0.046,1147,27112024,hyderbad,desktop,analytics for data
A1962,data analytics course,154,3099,218.7,30,6,0.039,1366,10112024,hyderabad,desktop,data analytics online
A1963,data analytics course,106,3017,242.71,24,5,0.03,1701,20241104,hyderabad,mobile,learn data analytics
A1964,data analytics course,134,0,202.32,17,5,0.057,1963,20241123,hyderabad,tablet,data analytics training
A1965,data analytics course,84,5662,228.62,25,9,0.107,1988,26112024,hyderbad,desktop,analytics for data
A1966,data analytics course,190,4476,198.18,12,4,0.046,1002,20241107,hyderabad,desktop,data analytics online
A1967,data analytics course,156,4771,199.3,26,8,0.051,1823,20241104,hyderbad,tablet,data analytics online
A1968,data analytics course,0,5510,198.92,23,9,0.046,1063,20241114,hyderabad,desktop,data analytics course
A1969,data analytics course,170,4786,202.62,27,6,0.04,1372,20241104,hyderabad,mobile,data analytics training
A1970,data analytics course,86,3964,193.15,26,5,0.045,1639,23112024,hyderabad,desktop,learn data analytics
A1971,data analytics course,143,5317,236.37,10,3,0.046,1861,16112024,hyderabad,tablet,data analytics online
A1972,data analytics course,84,3454,206.8,23,3,0.036,1573,20241117,hyderabad,desktop,learn data analytics
A1973,data analytics course,145,3804,236.92,29,8,0.046,1328,20241123,hyderbad,tablet,data analytics course
A1974,data analytics course,126,4670,234.65,25,8,0.046,1470,20241123,hyderabad,desktop,online data analytics
A1975,data analytics course,156,3273,189.36,14,6,0.038,1860,20241115,hyderbad,mobile,data analytics online
A1976,data analytics course,124,4236,182.02,0,9,0.073,1979,22112024,hyderabad,desktop,data analytics training
A1977,data analytics course,197,5866,217.81,28,7,0.036,1331,18112024,hyderabad,mobile,learn data analytics
A1978,data analytics course,106,3102,214.56,12,0,0.046,1881,20241125,hyderabad,mobile,learn data analytics
A1979,data analytics course,129,4856,230.13,23,7,0.054,1720,25112024,hyderabad,tablet,learn data analytics
A1980,data analytics course,93,4054,244.73,11,8,0.086,1066,20241124,hyderabad,desktop,online data analytics
A1981,data analytics course,96,4074,219.66,16,8,0.083,1505,7112024,hyderbad,tablet,data analytics online
A1982,data analytics course,135,4430,196.18,12,9,0.067,1374,20241108,hyderbad,mobile,analytics for data
A1983,data analytics course,138,5356,204.86,15,9,0.065,1268,20241122,hyderbad,mobile,online data analytics
A1984,data analytics course,92,4898,247.49,19,0,0.046,1969,20241107,hyderabad,desktop,data analytics training
A1985,data analytics course,151,5301,232.06,13,9,0.06,1893,20241105,hyderabad,mobile,data analytics online
A1986,data analytics course,189,3031,209.84,25,6,0.032,1936,20241126,hyderabad,tablet,online data analytics
A1987,data analytics course,97,3410,180.52,24,0,0.046,1532,7112024,hyderabad,tablet,analytics for data
A1988,data analytics course,178,4745,200.61,12,9,0.051,1574,20241118,hyderabad,desktop,learn data analytics
A1989,data analytics course,164,3024,192.34,12,8,0.049,1997,20241107,hyderbad,desktop,data analytics course
A1990,data analytics course,94,5435,231.42,21,5,0.056,1114,20241103,hyderabad,desktop,data analytics online
A1991,data analytics course,176,3021,204.53,29,7,0.03,1620,20241113,hyderabad,tablet,online data analytics
A1992,data analytics course,165,5335,192.53,23,5,0.03,1402,12112024,hyderabad,mobile,data analytics training
A1993,data analytics course,188,4081,237.05,18,8,0.05,1846,6112024,hyderabad,tablet,data analytics course
A1994,data analytics course,87,4840,205.72,16,6,0.046,1040,9112024,hyderabad,desktop,online data analytics
A1995,data analytics course,106,4738,196.7,17,4,0.038,1515,20241129,hyderabad,tablet,data analytics training
A1996,data analytics course,198,4181,218.4,10,8,0.04,1298,20241117,hyderabad,mobile,data analytics training
A1997,data analytics course,121,5813,202.92,25,6,0.05,1226,14112024,hyderabad,tablet,data analytics online
A1998,data analytics course,120,4303,202.8,21,4,0.033,1033,20241126,hyderabad,tablet,online data analytics
A1999,data analytics course,189,5201,210.87,21,10,0.053,1560,20241111,hyderabad,mobile,data analytics course
A2000,data analytics course,131,4603,228.63,30,0,0.046,1270,20241103,hyderabad,tablet,analytics for data
A2001,data analytics course,99,4051,207.42,10,9,0.091,1797,14112024,hyderabad,mobile,analytics for data
A2002,data analytics course,199,4080,243.8,23,7,0.05,1507,15112024,hyderabad,desktop,data analytics training
A2003,data analytics course,180,4140,240.76,21,8,0.044,1248,11112024,hyderabad,desktop,online data analytics
A2004,data analytics course,88,3333,193.25,29,3,0.034,1398,20241114,hyderbad,tablet,data analytics online
A2005,data analytics course,140,3689,249.33,20,9,0.064,1329,20241122,hyderbad,mobile,learn data analytics
A2006,data analytics course,166,4665,223.95,23,9,0.054,1404,20241107,hyderabad,tablet,data analytics online
A2007,data analytics course,185,3670,198.66,30,4,0.057,1440,13112024,hyderabad,desktop,data analytics training
A2008,data analytics course,139,4036,242.12,25,5,0.036,1329,20241126,hyderbad,tablet,learn data analytics
A2009,data analytics course,142,4497,198.98,27,3,0.046,1582,20241130,hyderabad,tablet,analytics for data
A2010,data analytics course,173,3705,197.01,20,10,0.058,1010,26112024,hyderbad,desktop,data analytics training
A2011,data analytics course,0,5849,215.57,27,3,0.046,1146,20241125,hyderbad,tablet,learn data analytics
A2012,data analytics course,153,5283,205.72,24,3,0.02,1591,10112024,hyderabad,desktop,learn data analytics
A2013,data analytics course,104,5203,241.15,17,6,0.048,1164,28112024,hyderbad,mobile,data analytics online
A2014,data analytics course,120,4243,198.49,15,10,0.083,1891,27112024,hyderabad,desktop,data analytics training
A2015,data analytics course,100,3716,247.95,23,8,0.046,1924,20241114,hyderabad,mobile,learn data analytics
A2016,data analytics course,106,3646,237.89,28,7,0.046,1564,20241102,hyderabad,mobile,analytics for data
A2017,data analytics course,136,4101,227.43,28,9,0.057,1284,19112024,hyderabad,tablet,learn data analytics
A2018,data analytics course,121,3366,246.56,25,0,0.046,1170,20241102,hyderabad,desktop,online data analytics
A2019,data analytics course,153,3381,231.35,29,5,0.033,1769,20241128,hyderabad,tablet,data analytics course
A2020,data analytics course,111,5003,213.34,29,3,0.046,1938,20241125,hyderbad,tablet,analytics for data
A2021,data analytics course,156,5415,198.27,29,7,0.037,1918,17112024,hyderabad,desktop,data analytics training
A2022,data analytics course,137,3838,226.92,18,6,0.044,1505,27112024,hyderbad,tablet,analytics for data
A2023,data analytics course,138,3002,246.3,24,0,0.036,1530,20241101,hyderabad,tablet,learn data analytics
A2024,data analytics course,96,3958,238.06,17,4,0.042,1750,20241107,hyderbad,mobile,online data analytics
A2025,data analytics course,180,3060,194.47,21,5,0.054,1429,20241110,hyderabad,tablet,online data analytics
A2026,data analytics course,132,5514,208.57,16,7,0.053,1072,20241126,hyderbad,mobile,online data analytics
A2027,data analytics course,147,5373,233.68,20,7,0.048,1685,20241101,hyderabad,desktop,data analytics course
