Ad_ID,Campaign_Name,Clicks,Impressions,Cost,Leads,Conversions,Conversion Rate,Sale_Amount,Ad_Date,Location,Device,Keyword,CTR,CPC,ROAS
A1878,data analytics course,93,3015,232.01,21,4,0.043,1770,20241126,hyderabad,mobile,learn data analytics,0.030845771144278607,2.494731182795699,7.628981509417698
A1879,data analytics course,152,4662,249.13,24,7,0.046,1951,11112024,hyderabad,desktop,online data analytics,0.03260403260403261,1.639013157894737,7.83125275960342
A1880,data analytics course,81,3766,213.12,27,7,0.086,1183,27112024,hyderabad,desktop,online data analytics,0.021508231545406268,2.631111111111111,5.550863363363363
A1881,data analytics course,130,5774,241.97,11,7,0.044,1708,20241120,hyderabad,desktop,data analytics course,0.022514721163837893,1.8613076923076923,7.058726288382857
A1882,data analytics course,110,4542,227.95,20,4,0.036,1423,20241111,hyderabad,desktop,data analytics training,0.024218405988551298,2.0722727272727273,6.242597060758938
A1883,data analytics course,122,5179,215.57,11,4,0.033,1507,20241118,hyderabad,tablet,analytics for data,0.023556671172040935,1.766967213114754,6.9907686598320735
A1884,data analytics course,113,5265,184.21,27,5,0.044,1353,20112024,hyderabad,tablet,data analytics online,0.021462488129154796,1.6301769911504425,7.344878128223224
A1885,data analytics course,140,5297,223.9,28,6,0.043,1630,20241121,hyderabad,mobile,data analytics course,0.026430054747970548,1.5992857142857144,7.280035730236713
A1886,data analytics course,170,3347,248.44,27,3,0.046,1719,20241120,hyderabad,desktop,learn data analytics,0.050791753809381536,1.4614117647058824,6.919175656094027
A1887,data analytics course,176,5960,245.33,19,8,0.045,1761,20241125,hyderabad,tablet,analytics for data,0.02953020134228188,1.3939204545454547,7.178086658786125
A1888,data analytics course,0,5143,246.3,19,5,0.046,1346,5112024,hyderabad,mobile,data analytics training,0.0,inf,5.4648802273650015
A1889,data analytics course,195,5265,242.0,10,4,0.054,1699,20241108,hyderabad,tablet,online data analytics,0.037037037037037035,1.241025641025641,7.020661157024794
A1890,data analytics course,162,4396,183.96,18,4,0.043,1054,20241118,hyderabad,tablet,data analytics online,0.036851683348498636,1.1355555555555557,5.729506414437921
A1891,data analytics course,138,4381,191.55,28,7,0.046,1756,20241101,hyderabad,tablet,data analytics training,0.031499657612417256,1.3880434782608697,9.167319237796919
A1892,data analytics course,177,3965,225.82,15,4,0.023,1530,22112024,hyderabad,mobile,online data analytics,0.044640605296343,1.275819209039548,6.775307767248251
A1893,data analytics course,159,3366,217.27,21,7,0.044,1515,20241117,hyderabad,tablet,online data analytics,0.04723707664884135,1.3664779874213837,6.972890873107193
A1894,data analytics course,111,4026,229.01,13,3,0.046,1438,20241101,hyderabad,desktop,learn data analytics,0.027570789865871834,2.063153153153153,6.27920178158159
A1895,data analytics course,184,5560,189.14,14,6,0.046,1250,20241117,hyderabad,tablet,data analytics online,0.033093525179856115,1.0279347826086955,6.60886116104473
A1896,data analytics course,128,4500,188.21,10,3,0.046,1087,20241114,hyderabad,desktop,online data analytics,0.028444444444444446,1.470390625,5.775463577918282
A1897,data analytics course,164,3851,219.15,22,6,0.049,1487,20241109,hyderabad,mobile,learn data analytics,0.042586341210075304,1.3362804878048782,6.785306867442391
A1898,data analytics course,120,3464,228.3,19,4,0.058,1426,22112024,hyderabad,tablet,online data analytics,0.03464203233256351,1.9025,6.2461673236968895
A1899,data analytics course,89,3248,239.42,10,4,0.046,1505,20241111,hyderabad,mobile,learn data analytics,0.027401477832512317,2.690112359550562,6.286024559351767
A1900,data analytics course,91,3721,231.45,24,6,0.06,1505,20241114,hyderabad,tablet,online data analytics,0.02445579145391024,2.5434065934065933,6.502484337869951
A1901,data analytics course,143,4143,191.68,20,5,0.035,1460,20241130,hyderabad,tablet,analytics for data,0.034516051170649285,1.3404195804195804,7.61686143572621
A1902,data analytics course,176,5768,238.94,14,8,0.045,1016,20241102,hyderabad,tablet,data analytics online,0.030513176144244106,1.3576136363636364,4.252113501297397
A1903,data analytics course,151,4408,214.29,20,5,0.033,1900,21112024,hyderabad,desktop,data analytics course,0.03425589836660617,1.419139072847682,8.86648933687993
A1904,data analytics course,134,3623,221.65,19,5,0.047,1937,20241124,hyderabad,desktop,data analytics online,0.03698592326800994,1.6541044776119402,8.739002932551319
A1905,data analytics course,191,3057,223.28,27,6,0.031,1208,20241103,hyderabad,desktop,data analytics online,0.0624795551193981,1.1690052356020944,5.4102472232174845
A1906,data analytics course,170,3144,215.57,21,3,0.031,1695,20241105,hyderabad,desktop,data analytics online,0.05407124681933842,1.2680588235294117,7.862875168158835
A1907,data analytics course,112,3989,228.74,10,8,0.046,1812,13112024,hyderabad,mobile,analytics for data,0.028077212333918276,2.042321428571429,7.921657777389175
A1908,data analytics course,169,3619,246.66,28,3,0.018,1354,20241125,hyderabad,desktop,online data analytics,0.04669798286819563,1.459526627218935,5.489337549663505
A1909,data analytics course,172,4696,242.17,26,3,0.017,1719,20241106,hyderabad,desktop,data analytics course,0.036626916524701875,1.4079651162790696,7.09831936243135
A1910,data analytics course,162,5684,219.08,30,7,0.046,1295,20241126,hyderabad,desktop,data analytics course,0.028501055594651655,1.3523456790123458,5.911082709512507
A1911,data analytics course,183,4197,243.19,29,8,0.046,1593,20241109,hyderabad,mobile,data analytics training,0.04360257326661901,1.3289071038251365,6.550433817179983
A1912,data analytics course,108,5949,184.25,23,8,0.074,1986,20241123,hyderabad,desktop,data analytics training,0.018154311649016642,1.7060185185185186,10.778833107191316
A1913,data analytics course,126,3784,215.57,24,5,0.046,1951,28112024,hyderabad,mobile,analytics for data,0.033298097251585626,1.7108730158730159,9.050424456093149
A1914,data analytics course,174,3570,222.65,25,3,0.017,1505,20241119,hyderabad,tablet,learn data analytics,0.04873949579831933,1.2795977011494253,6.759487985627667
A1915,data analytics course,122,4632,236.57,13,6,0.046,1001,20241115,hyderabad,desktop,data analytics course,0.026338514680483593,1.9390983606557377,4.231305744599907
A1916,data analytics course,191,3457,237.6,0,10,0.052,1505,20241105,hyderabad,desktop,data analytics course,0.055250216951113686,1.243979057591623,6.334175084175084
A1917,data analytics course,122,4525,202.89,23,8,0.034,1499,22112024,hyderabad,tablet,data analytics training,0.02696132596685083,1.6630327868852457,7.388239932968604
A1918,data analytics course,175,4850,186.25,28,10,0.057,1978,20241118,hyderabad,desktop,analytics for data,0.03608247422680412,1.0642857142857143,10.62013422818792
A1919,data analytics course,123,4938,180.64,24,9,0.073,1746,21112024,hyderabad,tablet,data analytics course,0.02490886998784933,1.4686178861788617,9.665633303808681
A1920,data analytics course,135,5748,239.22,20,7,0.051,1222,20241121,hyderabad,tablet,analytics for data,0.02348643006263048,1.772,5.108268539419781
A1921,data analytics course,0,4622,187.85,24,5,0.046,1998,11112024,hyderabad,tablet,analytics for data,0.0,inf,10.636145861059356
A1922,data analytics course,90,5596,188.04,12,4,0.044,1505,20241117,hyderabad,mobile,online data analytics,0.016082916368834882,2.0893333333333333,8.003616251861306
A1923,data analytics course,0,5308,234.1,27,8,0.046,1150,20241116,hyderabad,tablet,analytics for data,0.0,inf,4.912430585219991
A1924,data analytics course,89,3069,205.37,19,6,0.046,1518,20241128,hyderabad,desktop,data analytics online,0.028999674160964484,2.3075280898876405,7.391537225495447
A1925,data analytics course,0,4221,180.83,24,10,0.033,1082,20241113,hyderabad,tablet,learn data analytics,0.0,inf,5.983520433556379
A1926,data analytics course,148,4514,203.54,23,3,0.047,1622,5112024,hyderabad,desktop,data analytics online,0.03278688524590164,1.3752702702702702,7.968949592217746
A1927,data analytics course,96,3468,228.41,16,9,0.094,1035,4112024,hyderabad,desktop,learn data analytics,0.02768166089965398,2.3792708333333334,4.531325248456723
A1928,data analytics course,126,3613,208.74,18,7,0.046,1106,20241106,hyderabad,desktop,learn data analytics,0.034874065873235535,1.6566666666666667,5.298457411133467
A1929,data analytics course,115,3234,227.77,30,3,0.026,1272,13112024,hyderabad,tablet,learn data analytics,0.035559678416821276,1.980608695652174,5.584580936910041
A1930,data analytics course,135,5436,245.86,28,9,0.067,1453,20241103,hyderabad,desktop,data analytics online,0.024834437086092714,1.8211851851851852,5.90986740421378
A1931,data analytics course,158,4519,191.84,26,4,0.025,1505,20241129,hyderabad,desktop,data analytics online,0.0349634874972339,1.2141772151898735,7.845079232693911
A1932,data analytics course,80,3777,199.52,12,7,0.046,1694,20241122,hyderabad,desktop,learn data analytics,0.021180831347630394,2.494,8.49037690457097
A1933,data analytics course,190,3461,205.22,28,10,0.046,1616,25112024,hyderabad,mobile,online data analytics,0.05489742848887605,1.0801052631578947,7.874476171913069
A1934,data analytics course,135,4575,241.92,10,5,0.046,1553,22112024,hyderabad,desktop,data analytics course,0.029508196721311476,1.7919999999999998,6.4194775132275135
A1935,data analytics course,149,3471,242.14,23,4,0.027,1937,20241119,hyderabad,desktop,data analytics training,0.04292711034284068,1.6251006711409395,7.999504418931197
A1936,data analytics course,164,3115,232.62,10,0,0.046,1802,4112024,hyderabad,tablet,data analytics online,0.05264847512038523,1.4184146341463415,7.746539420514143
A1937,data analytics course,132,5428,180.73,10,7,0.039,1732,16112024,hyderabad,desktop,data analytics course,0.02431834929992631,1.3691666666666666,9.583356387982073
A1938,data analytics course,198,4499,245.24,27,7,0.035,1165,20241101,hyderabad,tablet,online data analytics,0.044009779951100246,1.2385858585858587,4.750448540205513
A1939,data analytics course,153,3285,226.26,12,7,0.046,1838,20241121,hyderabad,desktop,online data analytics,0.04657534246575343,1.4788235294117646,8.123397860868028
A1940,data analytics course,142,3431,235.09,19,0,0.046,1334,20241108,hyderabad,desktop,data analytics online,0.041387350626639466,1.6555633802816903,5.674422561572164
A1941,data analytics course,91,4600,194.14,19,7,0.077,1255,20241119,hyderabad,mobile,data analytics online,0.019782608695652175,2.133406593406593,6.464407128876069
A1942,data analytics course,154,4804,190.98,21,3,0.019,1521,23112024,hyderabad,desktop,data analytics training,0.03205661948376353,1.24012987012987,7.964184731385486
A1943,data analytics course,115,5472,230.29,26,4,0.046,1275,20241107,hyderabad,mobile,learn data analytics,0.02101608187134503,2.002521739130435,5.536497459724695
A1944,data analytics course,86,5493,191.28,18,9,0.105,1204,20241120,hyderabad,tablet,data analytics course,0.015656289823411614,2.224186046511628,6.2944374738603095
A1945,data analytics course,116,3188,238.62,15,10,0.086,1429,14112024,hyderabad,tablet,online data analytics,0.03638644918444166,2.0570689655172414,5.988601123124633
A1946,data analytics course,144,3579,237.97,21,10,0.069,1155,20241102,hyderabad,desktop,data analytics course,0.040234702430846606,1.6525694444444445,4.853552968861621
A1947,data analytics course,101,4198,204.09,30,10,0.099,1642,20241121,hyderabad,desktop,data analytics training,0.024059075750357314,2.020693069306931,8.045470135724436
A1948,data analytics course,116,4224,245.99,10,5,0.046,1054,20241105,hyderabad,tablet,data analytics online,0.027462121212121212,2.1206034482758622,4.284727021423635
A1949,data analytics course,187,3199,193.29,24,6,0.032,1430,20241120,hyderabad,tablet,online data analytics,0.05845576742732104,1.0336363636363637,7.39820994360805
A1950,data analytics course,114,4333,192.81,26,6,0.053,1722,8112024,hyderabad,tablet,data analytics training,0.026309716132010153,1.6913157894736843,8.931072039831959
A1951,data analytics course,141,3617,198.52,20,9,0.046,1858,21112024,hyderabad,desktop,data analytics course,0.03898258225048382,1.4079432624113475,9.35925851299617
A1952,data analytics course,167,5588,181.95,18,9,0.035,1505,20241123,hyderabad,tablet,data analytics training,0.029885468861846815,1.0895209580838323,8.27150316020885
A1953,data analytics course,186,4689,204.31,26,6,0.032,1936,20241121,hyderabad,desktop,data analytics online,0.03966730646193218,1.0984408602150537,9.475796583622925
A1954,data analytics course,0,4846,206.4,21,7,0.046,1526,28112024,hyderabad,mobile,data analytics online,0.0,inf,7.393410852713178
A1955,data analytics course,136,3441,236.21,26,9,0.046,1461,20241115,hyderabad,desktop,learn data analytics,0.03952339436210404,1.7368382352941176,6.18517420938995
A1956,data analytics course,185,3719,245.91,17,9,0.049,1218,20241109,hyderabad,mobile,online data analytics,0.049744554987899973,1.3292432432432433,4.953031596925705
A1957,data analytics course,162,3337,200.94,11,9,0.056,1820,20241116,hyderabad,mobile,data analytics course,0.04854659874138448,1.2403703703703703,9.057430078630437
A1958,data analytics course,91,3694,234.02,23,5,0.055,1505,20241124,hyderabad,desktop,online data analytics,0.024634542501353548,2.571648351648352,6.431074267156653
A1959,data analytics course,109,5641,224.36,30,4,0.037,1531,13112024,hyderabad,tablet,analytics for data,0.019322815103705017,2.058348623853211,6.823854519522196
A1960,data analytics course,88,3992,195.38,14,4,0.046,1228,20241115,hyderabad,desktop,data analytics course,0.022044088176352707,2.2202272727272727,6.2851878390828135
A1961,data analytics course,189,3411,205.26,28,7,0.046,1147,27112024,hyderabad,desktop,analytics for data,0.055408970976253295,1.086031746031746,5.588034687713145
A1962,data analytics course,154,3099,218.7,30,6,0.039,1366,10112024,hyderabad,desktop,data analytics online,0.04969344949983866,1.4201298701298701,6.245999085505258
A1963,data analytics course,106,3017,242.71,24,5,0.03,1701,20241104,hyderabad,mobile,learn data analytics,0.03513423931057342,2.2897169811320754,7.008363891063409
A1964,data analytics course,134,0,202.32,17,5,0.057,1963,20241123,hyderabad,tablet,data analytics training,,1.5098507462686566,9.702451561882167
A1965,data analytics course,84,5662,228.62,25,9,0.107,1988,26112024,hyderabad,desktop,analytics for data,0.014835747085835394,2.7216666666666667,8.695652173913043
A1966,data analytics course,190,4476,198.18,12,4,0.046,1002,20241107,hyderabad,desktop,data analytics online,0.04244861483467382,1.0430526315789475,5.056009688162277
A1967,data analytics course,156,4771,199.3,26,8,0.051,1823,20241104,hyderabad,tablet,data analytics online,0.0326975476839237,1.2775641025641027,9.14701455092825
A1968,data analytics course,0,5510,198.92,23,9,0.046,1063,20241114,hyderabad,desktop,data analytics course,0.0,inf,5.343856826865072
